Name,Address,Phone,Website,Email(s),Owner/Manager,Rating,Reviews,Google Maps URL
Fernbrook Park,"2073 Farm to Market Rd 2011, Longview, TX 75603",(903) 643-8888,http://www.fernbrookpark.com/,"reservations@fernbrookrvpark.com, info@fernbrookrvpark.com",who met us when we pulled up,4.8,255,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRW8Et6c3NoYRtEfjF17uyYY
Gilmer Inn Texas,"1018 US-271, Gilmer, TX 75644",(903) 843-3033,http://www.gilmerinntx.com/,,,3.6,188,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJqeB03bYbNoYRf1gBqTGKLLg
7 Pines Park,"4106 Farm to Market Rd 1844, Longview, TX 75605",(903) 653-1897,http://rvparklongview.com/,info@7pinespark.com,,4.6,35,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhxcYgHQ_NoYRJtqz1QoSS9Y
"Executive Inn & Suites Gilmer, TX","920 US-271, Gilmer, TX 75644",(903) 843-6099,https://www.executiveinngilmertx.com/,,,3.6,244,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9yMFpNEbNoYR0m_vvsIAvIw
Lakeside Inn & Suites,"105 N Main St, Lone Star, TX 75668",(903) 605-5100,https://www.facebook.com/profile.php?id=61559997085858,,,4.9,22,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSxKFHTF1NoYRFEFUPsNPL4k
Executive Inn and Suites,"200 S Walcott St, Jefferson, TX 75657",(903) 665-3700,http://executiveinnjefferson.com/,,,3.2,231,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJM0nzPAqJNoYR4SvxVzHZDMM
Carriage House Bed & Breakfast,"401 N Polk St, Jefferson, TX 75657",(903) 665-9511,http://www.carriagehousejefferson.com/,info@carriagehousejefferson.com,,4.8,294,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJA1cLhA2JNoYRIsNllw5O7vw
The Steamboat Inn,"114 N Marshall St, Jefferson, TX 75657",(903) 472-9838,http://www.steamboatinntx.com/,stay@steamboatinntx.com,,4.9,148,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJR6mWu3KJNoYRUY0KnsUf1TI
Kennedy Manor Bed & Breakfast,"217 W Lafayette St, Jefferson, TX 75657",(903) 665-0772,http://www.kennedymanor.com/,info@kennedymanor.com,,5,341,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJWz19UA2JNoYRBfCOgVnshgA
The Excelsior House Hotel,"211 W Austin St, Jefferson, TX 75657",(903) 665-2513,http://www.excelsiorhouse.org/,,,4.4,274,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRUa-tBKJNoYRqfkRFN0gOG8
Delta Street Inn,"206 E Delta St, Jefferson, TX 75657",(903) 665-2929,http://www.deltastreetinn.com/,,,4.8,108,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJt3YmFwuJNoYRBSbTWeFlJoQ
White Oak Manor Bed and Breakfast,"502 E Benners St, Jefferson, TX 75657",(903) 665-8185,https://www.bedandbreakfastjeffersontx.com/?utm_source=google&utm_medium=GMB,mystay@bedandbreakfastjeffersontx.com,,4.9,115,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJl5t1C3OJNoYRpw-I9hkhs1I
Benefield House Bed & Breakfast,"1009 S Line St, Jefferson, TX 75657",(903) 665-9366,https://www.thebenefieldhouse.com/?utm_source=google&utm_medium=GBP,thebenefieldhouse@gmail.com,,4.9,71,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKRq-rnOJNoYRoRgRKhZ0HqQ
The Jefferson Palace Hotel,"124 W Austin St, Jefferson, TX 75657",(901) 468-3551,http://jeffersonpalace.com/,,,4.6,325,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJo72EzxKJNoYRo1Ofy95Dxws
Historic Kahn Hotel,"123 W Austin St, Jefferson, TX 75657",(903) 601-4471,https://www.kahnsaloon.com/,,,4.6,194,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJu-oqtBKJNoYRA-E2t7VweU8
Green Gables of Jefferson,"304 W Lafayette St, Jefferson, TX 75657",(903) 407-1956,http://www.greengablesofjefferson.com/,greengablesofjefferson@yahoo.com,,5,22,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlRRe0aaJNoYRL52_-2V1sfY
Black Swan,"210 W Austin St, Jefferson, TX 75657",(903) 665-7023,http://www.visittheblackswan.com/,blackswanjefferson@gmail.com,,5,49,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJxVqXtBKJNoYRfjwNlikOP4k
Old Mulberry Inn & Cottages,"209 E Jefferson St, Jefferson, TX 75657",(903) 665-1945,http://www.oldmulberryinn.com/,oldmulberryinn@gmail.com,,5,57,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbVEgOguJNoYRuHTpg7xv7cw
Claiborne House B & B,"312 S Alley St, Jefferson, TX 75657",(903) 665-8800,http://claibornehousebnb.com/,stay@claibornehousebnb.com,,4.8,101,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhaLgfwuJNoYRwTgwRC85190
House of the Seasons,"409 S Alley St, Jefferson, TX 75657",(903) 665-8000,https://houseoftheseasons.com/,,,4.9,42,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-aAmfguJNoYRqHojV9448hU
Captain's Castle,"403 E Walker St, Jefferson, TX 75657",(903) 949-5182,http://captainscastlejeffersontx.com/,staycaptainscastle@gmail.com,,4.7,38,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_RDTiQuJNoYRXSNaDDiYPwA
Austin Street Cottages,"406 W, 406 W Austin St, Jefferson, TX 75657",(903) 806-0518,http://www.austinstreetcottages.com/,,,4.2,17,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJxUr-lXKJNoYRNPZXKjH_rxI
A Motel Among the Pines,"8945 FM729, Avinger, TX 75630",(903) 755-2725,http://motelamongthepines.com/,,,3.6,37,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-fZWeGdlNoYR0V0JUgLENRI
The Regal Hotel,"2313 SE Loop, Carthage, TX 75633",(903) 631-0010,http://www.theregalhotels.com/#/,,,3.5,131,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJwntCsQHN4YRLHThV81Er2k
Western Twelve Oaks Motel,"2298 SE Loop #410, Carthage, TX 75633",(903) 693-7828,https://www.westerntwelveoaksmotel.com/,,,3.6,70,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJm6x6UKgHN4YRWMKipB47y-k
Pineview Motel,"802 St Mary St, Carthage, TX 75633",(903) 693-3047,http://pineview-motel.keeq.io/,,,3.2,34,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJtx4mwesGN4YRGId2Sr4rpuU
Xecutive Inn and Suites,"1005 Hurst St, Center, TX 75935",(936) 598-3384,https://bookingengine.stayflexi.com/?hotel_id=31786,,,2.6,28,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJD2ED8V9uN4YRvLFxCruYz9Q
Americas Best Value Inn Center,"1005 Hurst St, Center, TX 75935",(936) 598-3384,https://www.redlion.com/americas-best-value-inn/tx/center/americas-best-value-inn-center,,,3.5,211,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJazZCNmFuN4YRsMN_3nzyeNU
Executive Inn & Suites Joaquin,"12449 US-84, Joaquin, TX 75954",(936) 269-9100,https://www.mayfieldhotels.com/executive-inn-suites-joaquin/,"group@mayfieldhotels.com, groups@magnusonhotels.com, group@magnusonhotels.com, info@mayfieldhotels.com, info@magnusonhotels.com",,4.2,176,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJY3wa884_N4YRRHwalki4KpU
Shelby Energy Lodge,"365 Shelbyville St, Center, TX 75935",(936) 598-3400,http://energylodge.com/,,,3.7,34,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJxUbcbuRuN4YR3NyYMDVtlX8
San Augustine Inn,"1009 TX-21, San Augustine, TX 75972",(936) 275-3452,https://bookingengine.stayflexi.com/?hotel_id=32004,,,3.7,130,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTYoDGBbfOYYRMOZ272rWFf8
Main Lodge,"Co Rd 2038, Center, TX 75935",(936) 598-1000,http://www.hawkeyehunting.com/,info@hawkeyehunting.com,,4.7,3,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJCV06VO5oN4YRyl0AgqvR0o8
Budget Inn Giddings by Mukhi Hotels,"399 W Austin St, Giddings, TX 78942",(979) 542-3839,http://www.budgetinnus.com/,budgetinn@usa.com,,4,53,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbxQ5iT1lRIYRKzSxKRnvZDI
Executive Inn Mount Pleasant TX,"2501 W Ferguson Rd, Mt Pleasant, TX 75455",(903) 577-0152,http://motel-6-mount-pleasant-tx.com.es/,,,3.7,111,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIb6LxcX3NYYRAsgkY1psi-4
Moun Pleasant INN,"204 Lakewood Dr, Mt Pleasant, TX 75455",(903) 572-9808,https://mountpleasantinn.mydirectstay.com/,super811263@gmail.com,,1,1,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLYtSqrbxNYYRKZmvrvc_7ws
Pleasant Manor Bed & Breakfast,"1063 Co Rd 3320, Cookville, TX 75558",(903) 305-9239,https://www.facebook.com/PleasantManorBedAndBreakfast/,,,4.3,6,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJG2l9eifuNYYRw5O77M5F0aI
AnnaBella Lakefront Resort,"287 Private Rd 52039, Pittsburg, TX 75686",(903) 237-8255,https://annabellalakefrontresort.com/?utm_source=Google&utm_medium=Search&utm_campaign=vacation_rental&utm_id=GBP,,,4.9,28,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3cKR39D_NYYRyZ8VZ1IJOZw
Big Al's Barefoot Bay,"5244 FM 1520, Pittsburg, TX 75686",(903) 856-3643,https://bigalsbarefootbay.com/,,,4.2,213,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJcAIqyb_NYYR_RRrwiLWje8
Big Cypress RV Park,"3190 FM 1520, Pittsburg, TX 75686",(903) 204-4145,https://pittsburgrvparkresort.com/,,,4.2,39,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJr8cDtZb-NYYRd3VMU2Kagp8
Country Side Inn,"12732 State Hwy 155 North, Tyler, TX 75708",(903) 877-9227,https://www.countrysideinntyler.top/,,,2.9,29,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEVDA-ovaSYYRTISKt6MKI5w
Executive Inn & Suites - Tyler,"3701 Chandler Hwy, Tyler, TX 75702",(903) 504-5848,http://executiveinntyler.com/,,,4.1,332,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2auE72_JSYYR4wbyQ1tF_zg
Town House Motel,"2420 E Gentry Pkwy, Tyler, TX 75708",(903) 593-5873,http://town-house-motel.tyler-tx-hotels.com/sv/,,,3.3,163,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ4Rs2w-bOSYYRaei-5cTOqT8
Magnuson Grand Hotel and Conference Center - Tyler,"3310 Troup Hwy, Tyler, TX 75701",(430) 287-4559,https://www.magnusonhotels.com/magnuson-grand-hotel-and-conference-center-tyler/,"groups@magnusonhotels.com, group@magnusonhotels.com, info@magnusonhotels.com",,2.9,842,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHcBDAkrMSYYRpBoydfkod0k
Rose city Inn & Suites,"2631 WNW, TX-323 Loop, Tyler, TX 75702",(903) 526-3700,http://rosecityinn.com/,"guestservices@elmhouseinn.com, rosecityinn@gmail.com",,3.1,354,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUTA13t_ISYYRL9Muhyooguw
Stratford Inn Tyler,"2600 W NW Loop 323, Tyler, TX 75702",(903) 597-2756,https://www.booking.com/hotel/us/knights-inn-tyler.html,,,2.6,290,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJC6dXu9_ISYYRP4Z1gNzjar4
12 Oaks Hotel,"3100 W NW Loop 323, Tyler, TX 75702",(903) 595-1081,https://www.12oakshotel.top/,,,4.3,320,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ6QuK-x3JSYYRBu6D9SfctMU
Royal Inn & Suites,"2645 W NW Loop 323, Tyler, TX 75702",(903) 595-4514,https://www.royalinnandsuitestyler.top/,,,2.8,123,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJM4Gx3d_ISYYRIInpsvodQJ0
Greyhound Inn,"311 N Bois D'Arc Ave, Tyler, TX 75702",(903) 476-3911,https://greyhoundinntx.com/,info@greyhoundinntx.com,,4.7,62,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJoyUXnDfPSYYRJjg2zZpM5uA
TRADE WIND MOTEL,"520 S Jackson St, Jacksonville, TX 75766",(903) 586-2574,http://www.tradewindmotel.us/,tradewindsmotel@gmail.com,,3.8,30,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhfI8JZU9SIYRZAAhdizRmIY
HOME PLACE INN,"1407 E Rusk St, Jacksonville, TX 75766",(903) 586-9841,https://www.reservationdesk.com/hotel/6034c0f/homeplace-inn-suites-jacksonville-tx,,,3.7,113,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-TYEb5o8SIYROV-vr5unAp8
Weston Inn & Suites,"590 N Dickinson Dr, Rusk, TX 75785",(903) 683-8383,https://westoninntx.com/,info@westoninntx.com,,4.1,237,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ-BqSlEZSIYRbgeuYSzmfn8
Executive inn,"1007 N Dickinson Dr, Rusk, TX 75785",(903) 683-2326,http://executive-inn-rusk.keeq.io/,,,3.1,120,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJt_KtN1QZSIYRtqYZrkPTeK4
The Secret Cenote Hotel,"205 E Commerce St, Jacksonville, TX 75766",(903) 714-3614,https://thesecretcenote.com/,,,5,81,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvRqafH49SIYRcAyzDEqHftk
Hotel RITUAL + Wellness Center,"540 El Paso St, Jacksonville, TX 75766",(903) 810-6695,https://www.hotelritualtexas.com/,"ritualonmain@gmail.com, hotel.ritual.texas@gmail.com",greeted me at the door with such,5,52,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJuSZgODw9SIYRIQQ2vPvozr8
Shady Pines RV Park,"220 Co Rd 4208, Jacksonville, TX 75766",(903) 372-9760,https://www.shadypinesrvpark.net/,,,4,139,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJl9v_3pwkSIYRMlvsT8aH-TI
Stay Express Inn Athens,"716 E Tyler St, Athens, TX 75751",(903) 675-5173,https://reservations.stayexpress.com/?propid=023,,,3.3,459,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJz5iQxJD9SIYR2spxdA_x0zY
Countryside Inn,"1614 Royal Blvd, Malakoff, TX 75148",(903) 489-0400,https://www.countrysideinnmalakoff.top/,,,3.5,273,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAfJf1_TgSIYRVbv5psfTOUM
Americas Best Value Inn & Suites Gun Barrel City,"210 Heritage Pkwy, Gun Barrel City, TX 75156",(903) 887-2517,https://www.sonesta.com/americas-best-value-inn/tx/gun-barrel-city/americas-best-value-inn-suites-gun-barrel-city?utm_source=google&utm_medium=organic&utm_campaign=gmb,sales@redlion.com,,3.6,548,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJv____y8gSYYRGZ3oPltA4K4
Travel Inn,"611 W Corsicana St, Athens, TX 75751",(903) 675-2279,http://travel-inn-athens.poi.place/,,,3.3,101,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTSlPx7D5-hQRVS1DuD6tEfc
Eagle Inn,"2204 W Main St, Gun Barrel City, TX 75156",(903) 887-4173,http://eagle-inn-gun-barrel-city.poi.place/,,,2.9,95,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUSlqgIgjSYYR9oqn8dj3pa0
Meadowlark Fields Country,"7185 FM 1615, Athens, TX 75752",(903) 677-1117,http://meadowlarkfields.com/,staceyarnold101@gmail.com,,4,1,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJGTZy3AcCSYYRSO2SqPnv5Lg
Windsor Place RV Estates,"1506 W Corsicana St, Athens, TX 75751",(903) 477-4001,http://www.windsorplacerv.net/,wprv3009@gmail.com,,4.5,44,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJs03uykf9SIYR2BlRt_1y90Y
Quality Suites Near Cedar Creek Lake,"TX-198 #175, Mabank, TX 75147",(903) 910-3697,https://www.choicehotels.com/texas/mabank/quality-inn-hotels/txe37?mc=llgoxxpx,,,4,570,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJuRrWWcQiSYYRhRnNCfbn63M
Express Inn & Suites,"1100 E Palestine Ave, Palestine, TX 75801",(903) 729-3151,http://www.expresspalestine.com/,,,3.7,376,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJoWsm0CBkSIYRK4aKXyNOrN8
The Redlands Hotel,"400 N Queen St # 101, Palestine, TX 75801",(800) 550-5445,http://www.theredlandshotel.com/,,,4.8,192,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJf897zhFkSIYRSvJt5sJQ180
The Ranch at Walston Springs,"2001 Anderson County Road #156, Palestine, TX 75801",(903) 729-6975,http://www.theranchatwalstonsprings.com/,,,4.9,63,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJne6CxlZlSIYRViWvPoeea1g
Palestine RV park,"410 An County Rd 148, Palestine, TX 75801",(903) 729-2977,http://www.palestinervpark.com/,prvp@palestinervpark.com,,4.6,77,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKVKdpW1lSIYRwkOkjw9ZMhw
Sabor a Pasion Estate & Vineyard,"110 An County Road 406, Palestine, TX 75803",(903) 729-9500,http://www.saborapasion.com/,simon@saborapasion.com,and chef Simon Webster arranges wine tastings,4.8,64,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ8X3Vb5tlSIYRx8zqGSCMRmQ
Whipple Tree RV Resort,"3579 US-79 #33, Palestine, TX 75801",(903) 922-6053,http://whippletreervresort.godaddysites.com/,"filler@godaddy.com, whippletreervresort@gmail.com",,4.2,58,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQYps-2JmSIYReTbiY1B1_aI
Old Texas Bunkhouse,"3402 Goodnight Blvd, Wills Point, TX 75169",(833) 386-2442,http://oldtexasbunkhouse.com/,,,4,20,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJr8JJM45vSYYR_OyqcqYe7Zc
Van Inn Motel,"2800 I-20 Frontage Rd, Van, TX 75790",(903) 963-8381,http://www.vaninnmotel.com/,reservation@vaninnmotel.com,,3.5,204,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH4kxDZ-kSYYRitH2i3L-UH0
Merica Inn & Suites,"3135 Goodnight Blvd, Wills Point, TX 75169",(903) 873-7500,http://www.mericainnandsuites.com/,,,4.3,249,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-UylHdBuSYYRnApG7xBDyY8
Buffalo Girls Hotel & General Store,"546 E Dallas St, Canton, TX 75103",(903) 567-7829,http://buffalogirlshotel.com/,buflohotel@aol.com,,4.3,35,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJs-vIk_oMSYYRDcMBdHnRCzQ
Silver Spur Inn,"18860 FM 17, Canton, TX 75103",(903) 288-0784,http://silverspurinn.com/,thesilverspurinn@aol.com,,3.2,27,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAQAAAAANSYYRnYqh5XscTmA
Longbranch Hotel,"566 E Dallas St, Canton, TX 75103",(903) 216-1534,http://www.longbranchhotel.com/,,,3.8,42,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJG_kzg-EMSYYRa5ungB4yjf8
Mountain Hideout Hotel,"18606 FM 17, Canton, TX 75103",(903) 904-2287,http://www.mountainhideout.net/,,at Mountain Hideout is very nice and accommodating,4.4,18,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXVtoxOENSYYR_OCadvSk6uw
Armadillo Hotel,"542 E Dallas St, Canton, TX 75103",(214) 400-9412,http://www.cantonarmadillo.com/,,,3,5,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJwTXwJTUNSYYRc5XGLa0rfCs
Mill Creek Ranch Resort,"1880 N Trade Days Blvd, Canton, TX 75103",(877) 927-3439,http://millcreekranchresort.com/,,,4.6,775,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLWRcxdcMSYYRd-mqhftiKb0
The Silver Spur Resort,"13785 TX-19, Canton, TX 75103",(903) 420-1400,https://thesilverspurresort.com/,,,4.6,250,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgxoivihzSYYRSQKTaTOPcdc
Circle P Cabins,"Grand Saline, TX 75140",(903) 962-8354,https://www.circlepcabins.com/,circlepcabins@gmail.com,,4.9,12,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHfnOU951SYYRliw-oM1sZJk
Apple Tree Inn,"13429 I-20, Tyler, TX 75706",(903) 882-6145,https://www.appletreeinnlindale.com/,,,4,51,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTZb_z_rHSYYRlis3j6cVF1o
