Name,Address,Phone,Website,Email(s),Owner/Manager,Rating,Reviews,Google Maps URL
H Mart Houston Blalock,"1302 Blalock Rd, Houston, TX 77055",(713) 468-0606,https://www.hmart.com/storelocator/index/index/id/43/,,,4.5,5076,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJh7mYn_XEQIYR0CxVZEJ6DyE
Pyburns Farm Fresh Foods,"7125 Scott St, Houston, TX 77021",(713) 747-4544,http://pyburnswatkins.com/,,,4.2,2134,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIS9YO9q_QIYRQ7l15YDcPXU
Sprouts Farmers Market,"195 Yale St Ste 100, Houston, TX 77007",(713) 395-4590,https://sprouts.com/store/tx/houston/the-heights,,,4.5,1403,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJdXY3g1PHQIYRdmw-WAp1Oeg
Joe V's Smart Shop,"6100 W Fuqua St, Houston, TX 77085",(713) 413-9300,https://www.joevsmartshop.com/locations/fuqua?utm_source=google&utm_medium=organic&utm_campaign=gmb_jvss-stores,,,4.5,4686,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJl8W3vhiUQIYRrCBu6PqJmm0
District Market,"3337 Cypress Creek Pkwy, Houston, TX 77068",(281) 781-7013,https://districtgreengrocer.com/,info@districtgreengrocer.com,,4.6,168,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJO80CboDNQIYRb__PPMUK2_g
Fiesta Mart,"8130 Kirby Dr, Houston, TX 77054",(713) 666-9260,https://www.fiestamart.com/,,,4.2,1563,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgT9doxfAQIYRGNrr0VKLEnA
99 Ranch Market,"1005 Blalock Rd, Houston, TX 77055",(713) 932-8899,https://www.99ranch.com/stores/search,,,4.4,8092,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJezOStovEQIYRqN-2-ZFGUVw
Food Mart plus,"Parking lot, 5201 Richmond Ave. # A, Houston, TX 77056",(713) 627-9255,,,,3.8,20,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIf5sgHDBQIYRQXpvhMv4c0M
A to Z Food Mart,"1920 Jensen Dr, Houston, TX 77026",(713) 524-8855,,,,3.8,37,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhdZ0kDy5QIYRH8Af-Gg7TUE
King Food Mart,"6850 Martin Luther King Blvd, Houston, TX 77033",(713) 242-8663,,,,3.2,5,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXQEyadSVQIYRRaEkk7QJ-D8
Fannin Food Mart,"625 Fannin St, Houston, TX 77002",(832) 582-5900,,,,3.9,20,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJL-NOxLO_QIYRxuCT0zI-oHc
World Food Mart,"14625 Beechnut St, Houston, TX 77083",(281) 988-4585,https://www.worldfoodmart.com/,,,4.3,4231,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJOdHSfQreQIYRD5zf4nti6gY
A M Mini Mart,"4103 N Main St, Houston, TX 77009",(713) 861-0718,,,,4.5,17,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-3Lxa764QIYRS9NA0g7j1qk
"Munchies & Smokes (Mini Mart, Dispensary, Smoke Shop) ONE STOP SHOP","515 Berry Rd, Houston, TX 77022",(281) 779-9561,,,,5,93,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2d-MNoy5QIYRM6q50s_SL2o
In & Out Mini Mart,"10239 Club Creek Dr, Houston, TX 77036",(713) 272-6977,,,,5,1,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVdUGy93DQIYRY9-9d9_rYPM
Best Mini Market,"3729 N MacGregor Way, Houston, TX 77004",(346) 593-0231,https://bestminimarket.com/,,,4.3,6,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7-sE5rO_QIYRnrCQf2In9lU
Sunrise Mini Mart,"604 W Parker Rd, Houston, TX 77091",(713) 695-4122,,,,3.8,26,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJDXQQ4OPHQIYR1EpafkRX_cc
J'S MINI MART,"14145 Corpus Christi St, Houston, TX 77015",(713) 485-5145,,,,4,3,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJiattrHekQIYRZmmx11EleTQ
NEW AM MINI MART,"8403 Tidwell Rd, Houston, TX 77028",(281) 501-1145,,,,5,1,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJqWYjDWG6QIYR0UKNr0jNcEs
Woodbridge Mini Market,"3033 Elgin St, Houston, TX 77004",(832) 962-4792,,,,4.3,3,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJy0y15Ve_QIYRD-oaXJomrik
Amigo Mini Mart,"5507 E Mt Houston Rd, Houston, TX 77093",(346) 219-2912,"https://www.google.com/search?q=Amigo%20food%20mart&rlz=1CDGOYI_enUS871US871&oq=amigo%20food%20mart&aqs=chrome..69i57j0l3.10185j0j4&hl=en-US&sourceid=chrome-mobile&ie=UTF-8&dlnr=1&ludocid=18123120501854233273&lsig=AB86z5Xn9Hvz93fdwgqdK9ciTrlD&ved=2ahUKEwijvcnPvOnoAhUDc60KHZl1AAMQrMcEegQICRAB#dlnr=1&trex=m_t:lcl_akp,rc_f:,rc_ludocids:18123120501854233273,rc_q:Amigo%20food%20mart,ru_q:Amigo%20food%20mart",press@google.com,,5,1,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJPf4JxuOxQIYRueKedhNCgvs
Stop Mini Mart,"5631 Selinsky Rd, Houston, TX 77048",(713) 734-5932,,,,4.5,6,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAegkA7WVQIYR-fcM--0GEas
A M Mini Market,"6524 Weston St, Houston, TX 77021",(713) 748-4210,,,,5,2,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9Rvzci6-QIYR7dgzoRix7MM
Antoine Citgo Mini Mart,"2099 Antoine Dr, Houston, TX 77055",(713) 957-8700,,,,4.5,8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVfd3pIHGQIYRosXrP4SKT50
Crosstimbers Minit Market,"770166203, 4100 E Crosstimbers St, Houston, TX 77016",,http://crosstimbers-market.jany.io/,,,3.4,20,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXTAShpi5QIYRuJorH6VdDVE
Downtown FoodStore & Gas Station,"531 Elm St, San Antonio, TX 78202",(210) 223-3403,http://www.citgo.com/,,,3,45,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLREwuP_1XIYRfWvNRGLIoN0
Convenient Food Mart,"3500 Broadway, San Antonio, TX 78209",(210) 824-1126,,,,4.7,6,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJh2kl1JD1XIYRqDUjxXJO0aw
City Base Market,"2703 Lasses Blvd, San Antonio, TX 78223",(210) 333-4126,,,,3.9,32,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJxUcJAZn3XIYRHxFFurnF7SE
LOW PRICE MART,"1202 Babcock Rd, San Antonio, TX 78201",(210) 233-1402,,,,4.7,16,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJExr-nNtfXIYRY1oWgMYG13M
Huebner express,"11930 Vance Jackson Rd, San Antonio, TX 78230",(210) 888-3999,,,,3.2,26,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJzTs8Z9NgXIYRJ-kerqXdrfA
Hildebrand Convenience,"628 W Hildebrand Ave, San Antonio, TX 78212",(210) 478-7169,http://newdishexpress.com/,,,5,2,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHYPb3g9fXIYRbjrVZGxgmt0
E-Z Mart,"15503 Babcock Rd # 1, San Antonio, TX 78255",(844) 400-1035,https://www.gpminvestments.com/store-locator/,,,2.5,21,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJnZ3vGG5mXIYRFqFrgw_Lmf8
Trinity Convenience Store,"1013 S Trinity St, San Antonio, TX 78207",(210) 370-3531,,,,4.5,14,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJj26FiNFYXIYREd0e_Y6dndw
K Food Store,"1318 West Ave, San Antonio, TX 78201",(210) 957-1473,,,,4.3,6,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKzlqqnFfXIYR-LWl883BlIE
Best Mart,"703 Mission Rd, San Antonio, TX 78210",(210) 532-3870,,,,3.4,11,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7fAljJ9YXIYRl_6JC_dwm8E
Royal Blue Grocery,"122 E Houston St #101, San Antonio, TX 78205",(210) 957-0093,https://www.royalbluegrocery.com/,"info@royalbluegrocery.com, george@royalbluegrocery.com, craig@royalbluegrocery.com, jessica@royalbluegrocery.com",AUSTIN LOCATIONS CRAIG STALEY,4.5,276,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJubfCxnBfXIYRwDXJhblFL24
Shop In Go,"1503 S Presa St #1629, San Antonio, TX 78210",(210) 533-9297,,,,3.4,10,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJC3fThaBYXIYRCEVGgn9G0lY
Lucky Corner Store,"4823 Blanco Rd, San Antonio, TX 78212",(512) 588-4534,,,,4.3,15,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJE1nGkb9fXIYRP30p77Gx5Q4
Corner Store,"2250 Bandera Rd, San Antonio, TX 78228",(210) 435-4045,http://valero.com/,"customersupport@valero.com, valeropayplus@valero.com, supplychainadmin@valero.com, wholesalebrands@valero.com, cscredit@valero.com, communityrelations@valero.com, mediarelations@valero.com",,4.2,95,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJ2FP_c9dXIYROJFkq2kI2lU
Wilcox Cornerstore LLC,"7350 Tezel Rd #102, San Antonio, TX 78250",(726) 444-0471,,,,0.0,0,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSxOym3NDXIYRrzKsHEU05lY
Zarzamora Corner Store,"1601 N Zarzamora St, San Antonio, TX 78201",(210) 927-5378,,,,3.9,12,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJueMbsyFfXIYRxN3HKVSmfxQ
410 Corner Stop,"2300 NE Interstate 410 Loop, San Antonio, TX 78217",(210) 259-8935,,,,3.7,13,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJs2uJQsn0XIYRy-cjtzatXRI
Malik’s corner store,"913 N Mittman St, San Antonio, TX 78202",(210) 224-2174,,,,4.8,37,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAXwDHtn1XIYR2hSwDnz9TVs
Corner Store Distribution,"19500 Bulverde Rd, San Antonio, TX 78259",(210) 651-0265,http://www.circlek.com/,,,2.1,13,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJN018NmaJXIYR9k4dx7RKKi8
McCreless Corner Shopping Center,"3524 S New Braunfels Ave, San Antonio, TX 78223",(210) 422-6688,https://mccreless-corner-shopping-center.website/,,,4.4,7164,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJV0G8V7T3XIYR52GBYMSEwXE
Valero Corner Store,"506 Austin Hwy, Alamo Heights, TX 78209",(210) 822-7486,http://www.valero.com/,"customersupport@valero.com, valeropayplus@valero.com, supplychainadmin@valero.com, wholesalebrands@valero.com, cscredit@valero.com, communityrelations@valero.com, mediarelations@valero.com",,3.9,15,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJfTyEAw31XIYRMimgQVc3ptw
Korner Store,"19354 US-281, San Antonio, TX 78221",(726) 221-6462,,,,4.6,8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXds9QVD_XIYR6rryOZm8x5M
Whole Foods Market,"255 E Basse Rd Suite 130, San Antonio, TX 78209",(210) 826-4676,https://www.wholefoodsmarket.com/stores/quarry?utm_source=google&utm_medium=organic&utm_campaign=listings,wfm.alumnitms@wholefoods.com,,4.4,2565,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7See-2D1XIYRHiz_DH2gQx0
Central Market,"4821 Broadway, San Antonio, TX 78209",(210) 368-8600,https://www.centralmarket.com/locations/san-antonio?utm_source=google&utm_medium=organic&utm_campaign=cm_stores,,,4.6,4866,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJB0nypZ_1XIYRook9vfPTc7Y
Trader Joe's,"350 E Basse Rd, San Antonio, TX 78209",(210) 826-1110,https://locations.traderjoes.com/tx/san-antonio/451/?utm_source=gmb&utm_medium=organic&utm_campaign=local,,,4.7,2779,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJB11XHF71XIYRVjEdtcHwWhU
Chicho Boys Fruit Market,"1631 S Laredo St, San Antonio, TX 78207",(210) 225-7557,http://www.chichoboys.com/,,,4.6,1322,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ06Y1FsZYXIYRmFdm2lTGpk8
Pullman Market,"221 Newell Ave, San Antonio, TX 78215",(210) 759-0086,https://www.pullmanmarket.com/,info@pullmanmkt.com,,4.5,495,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJp4maawD1XIYRBn5U6QHi938
Alon Town Center,"10003 NW Military Hwy, San Antonio, TX 78231",(210) 593-0777,https://m.facebook.com/pages/The-Shops-At-Alon-Market/607052556067458,,,4.6,3258,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJA6Fu5PpgXIYRix5tUP4tgAE
Trader Joe’s,"11745 I-10 Suite 745, San Antonio, TX 78230",(210) 607-6510,https://locations.traderjoes.com/tx/san-antonio/457/,,,4.7,75,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJySgtbQBnXIYRSGHWsdzwg4I
Tim's Oriental & Seafood Market,"7015 Bandera Rd # 8, San Antonio, TX 78238",(210) 523-1688,,,,4.6,1808,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJN8S1CXtdXIYRd3OhF1g0HIo
Sprouts Farmers Market,"8101 Callaghan Rd, San Antonio, TX 78230",(210) 979-8121,https://sprouts.com/store/tx/san-antonio/san-antonio-callaghan-rd,,,4.5,1880,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJOQjGdKBgXIYRklzf-Nm2DR8
AAA Freight Salvage Groceries,"1111 S Presa St, San Antonio, TX 78210",(210) 533-8611,,,,4.5,1009,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJid2kJqdYXIYROnN4_nB38Jw
Tokyo Mart,"825 W Hildebrand Ave, San Antonio, TX 78212",(210) 736-2111,https://www.facebook.com/profile.php?id=100040859577048&mibextid=LQQJ4d,,,4.8,148,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJK6apPAtfXIYRQFT4-OjumNw
Ali Baba International Food Market,"9307 Wurzbach Rd, San Antonio, TX 78240",(210) 691-1111,https://alibabainternationalfoodmarket.com/,alibabacoordinator@gmail.com,,4.4,3315,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlbkMM7FgXIYRPd9RuWTyWco
Blue Star Provisions,"1414 S Alamo St #103, San Antonio, TX 78210",(210) 858-0329,https://www.bluestarartscomplex.com/at/blue-star-provisions,,,4.6,52,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFewYM7tYXIYRwh8KX9FmufE
Natural Grocers,"13310 NW Military Hwy, San Antonio, TX 78231",(210) 764-1111,https://www.naturalgrocers.com/store/san-antonio-nw-military-highway?utm_source=googlemaps&utm_medium=local&utm_campaign=san-antonio-nw-military-highway,,"Marissa
                                 
 
                                      Assistant Store Ma",4.5,679,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAVbFOwNhXIYRKkOytfkKIcI
Lowe's Market,"19860 Somerset Rd, Somerset, TX 78069",(830) 429-3612,https://lowesmarket.com/,,,3.9,435,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSyroxABSXIYRZQWMApY3L0o
Triplets food mart,"1305 Roosevelt Ave, San Antonio, TX 78210",(210) 757-3668,,,,4.7,28,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJWSK0YJYXIYRCy35b8OVp0k
Texas Food Mart,"14330 Bulverde Rd, San Antonio, TX 78247",(210) 545-9182,,,,4.7,14,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ8XX_Y5-LXIYRs_dXZBY8jaI
Commercial Food Mart,"2601 Commercial Ave, San Antonio, TX 78221",(210) 922-2844,,,,3.9,16,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJn3Jo0jlYXIYRfQ3VJQUbff4
Northwest Food Mart,"2395 NW Military Hwy, San Antonio, TX 78231",(210) 348-5507,,,,4.1,33,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYdOyTfZgXIYRMb75CPw_KW0
Great Food Mart,"9911 Fredericksburg Rd, San Antonio, TX 78240",(210) 558-2050,,,,4.3,11,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7e7J_DVnXIYRn5UB_guG27Q
J & J Food Mart,"806 Commercial Ave, San Antonio, TX 78211",(210) 923-6116,,,,4.6,12,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFdY7LlhYXIYR4R8bm4Tj_88
Alamo Food Mart,"1900 N St Mary's St, San Antonio, TX 78212",(210) 227-0283,,,,3.6,34,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFe6gyVhfXIYR605dogcalOw
West Food Mart,"4415 West Ave, San Antonio, TX 78213",(210) 979-9134,,,,3,8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYZ3ahMxfXIYR-M-QUfYuNGY
Food,"404 Vine St, San Antonio, TX 78210",(210) 396-0489,,,,4.3,55,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJdXwCmmj2XIYRcYss3-D_k8w
Friends Food Mart,"351 Old Hwy 90 W, San Antonio, TX 78237",(210) 431-4889,,,,4.1,64,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbZt70qheXIYR0xwb7PQjwYg
Zarzamora Food Mart,"3620 S Zarzamora St, San Antonio, TX 78225",(210) 922-0700,,,,4.7,7,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq3L2tBxZXIYR_BvDo5OM1PA
Frio City Food Mart,"707 Frio City Rd, San Antonio, TX 78207",(210) 224-4053,,,,3.9,130,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEYd2Qd5YXIYRWy3kXYTd1SQ
Mini Food Mart,"3855 E Southcross, San Antonio, TX 78222",(210) 333-0106,,,,3.8,77,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJf7_PYRj3XIYR3qJJTzxPkSQ
Rigsby's Mini Mart,"1237 Rigsby Ave, San Antonio, TX 78210",,http://rigsbys-mini-mart.jany.io/,,,4.2,47,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJT1G7eFv2XIYRXaPY_12C90c
Kitty's Mini Mart,"270 N Zarzamora St, San Antonio, TX 78207",(210) 432-4915,,,,4.4,7,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJub5UkilfXIYRZdLytD70QJk
Hakeems Mini Mart,"260 Tarasco St, San Antonio, TX 78227",(210) 468-2645,,,,4.4,83,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYSI7jUtbXIYRntBkf8vHKiA
Nick's Mini Mart,"2819 S New Braunfels Ave, San Antonio, TX 78210",(210) 532-2458,,,,4.4,87,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJExvoF0j2XIYRjE7z8htsUIc
Minnano Japanese Grocery,"7460 Callaghan Rd #310, San Antonio, TX 78229",(210) 340-7900,,,,4.8,2843,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBZF45hpeXIYRSMW8PVMN1j4
AAFES Mini Mart and Gas Station,"Bldg 2610, Fort Sam Houston, San Antonio, TX 78209",(210) 221-3301,,,,4.4,235,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq_ELfMj1XIYRx_6N7PdN3fE
Medina Base Quick Mart,"7722 Medina Base Rd, San Antonio, TX 78227",(210) 675-4354,,,,4.3,8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2eGRjSZbXIYRMW-7vN3K6hQ
Billy's Food Mart,"4401 Rittiman Rd, San Antonio, TX 78218",(210) 637-3343,,,,4.4,91,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkfRARxT1XIYRSGhqL7F0CDo
Mini Ranch Feed Store,"10103 Moursund Blvd B, San Antonio, TX 78221",(210) 628-1535,https://lacarretaandina.com/,,,4.6,921,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJk70a8OxXXIYRd2d2rhkAMFo
Urban Value Corner Store,"300 N Akard St #110, Dallas, TX 75201",(972) 685-3996,http://www.urbanvaluestore.com/,,,4.9,489,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJeWUsuOyZToYRiTwA9rxwdKU
K's Convenience Store,"4818 S Second Ave, Dallas, TX 75210",(214) 565-0002,,,,4,11,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq9pOyoCiToYRbJ0VMtnr7_I
Corner Store,"3511 W Davis St, Dallas, TX 75211",(719) 260-9524,,,,3.7,54,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQVpT5FWaToYRsi07MAE1zJk
C Store Valero,"111 Continental Ave, Dallas, TX 75207",(214) 749-5050,,,,3.5,19,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJiVNsY0KZToYRtnad1wa3D_c
Star Mart Convenience Store,"4340 Harry Hines Blvd ste a, Dallas, TX 75219",(214) 915-8461,,,,3.6,8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ3XX_2afToYRfEFVIfzGIzQ
